Photovoltaics.alphaModule,Photovoltaics.betaModule,Photovoltaics.PPeak,BatteryStorage.EBattNominal,BatteryStorage.SOCMax,BatteryStorage.SOCMin,batteryControllerDT1.lowerLimit,batteryControllerDT1.upperLimit,HeatingAndCooling.HeatGeneration.HeatStorage.VStorage,Investment costs,Yearly total costs,Yearly CO2 emissions,Resilience,Mean battery state of charge,Yearly energy discharged from battery,Maximum power peak,SOC Time proportion,Yearly energy fed into the grid,Maximum feed-in power peak,posResilience
0.724000591,0.567980909,0.014047115,0.363563037,0.099857815,0.021166953,0.999961237,0.395883703,0.9217536988402292,17416.8969,336185.6975,2157.0346070998003,-18.13446267,0.71322223,1028.165009,321752.5557,0.994736253,0.0,0.0,18.13446267
0.711287805,0.575302243,0.109216129,0.289745408,0.099407824,0.058621641,1.0,0.555274849,0.923987149,108247.6853,335431.7352,2154.677774,-941.9062497,0.5613344411267039,1589.859279,371544.50094616297,0.000223989,0.0,0.0,941.9062497
0.7232484984290279,0.4886002750384509,0.0,0.374619986,0.151237872,0.060289008,0.98536347,0.395883703,0.924868626,131763.426,333119.3402,2146.07601,-904.0804713,0.5624188602216921,1267.403245,333428.1925,0.000223989,0.0,0.0,904.080471308724
0.8115691893206031,0.528837395,0.066537206,0.082665806,0.19539192,0.034477761,0.9873301101624308,0.270413072,0.791881499,50704.5439,335759.6013,2155.8821963552105,-75.90708282,0.239160879792391,11307.82137,333428.0808,0.6421771754955761,0.0,0.0,75.90708281972721
0.7448825701975329,0.114766942,0.5337343643213011,0.7041133664053979,0.1507325639164909,0.00114449,0.200246803002118,0.233542258,0.79042707,61500.99535,334200.0597,2149.6702223205702,-55.38944264,0.532587882,11259.71071,310756.2557,0.127561877,0.0,0.0,55.38944264
0.7243636199223371,0.4336273835805259,0.020500607,0.3526933193126529,0.8054067280200901,0.044430442,1.0,0.219731518,0.99075072,421636.0425,333049.8476,2145.3070148260103,-383.8153103,0.054359792,1162.9497843965598,326377.8322,1.0,0.0,0.0,383.8153103
0.7937421259885459,0.141936465,0.439955391,0.071405289,0.122703957,0.857847606,0.985957759,0.1917798929364129,0.958502566,108605.7817,336242.8609,2158.016214,-327.9190897,0.642043969,109481.3024,277865.8266,0.759547542,0.0,0.0,327.9190897
0.872508667,0.1436755567300159,0.00018277,0.3669654009240949,0.255269239,0.755090012,0.999434631,0.189336049,0.9252874483914432,222983.0443,333293.4358,2146.703408,-274.7807271,0.475019769,9208.133118,333428.1917,0.000223989,0.0,0.0,274.7807271
0.7447412753283571,0.130124968,0.29692283,0.12175497,0.7605022103792879,0.019593766,0.999958816,0.270956941714905,0.718698186,17477.53875,335832.9124,2155.71390290972,-21.70666374,0.8695283312462421,1249.484789,321183.4941,0.995072237,0.0,0.0,21.70666374
0.7932134245063779,0.216662575,0.026092794,0.3527307417062589,0.8201825451649921,0.744624006,0.955311499,0.226224048,0.99075072,93838.6323,336035.4449,2157.2029581765696,-239.7475995,0.6716371807749739,94344.78648,280888.8572,0.804121402,0.0,0.0,239.74759947646305
0.7448825701975329,0.1593440185338419,0.5337343643213011,0.700259305,0.144638432,0.00078634,0.200246803002118,0.226216501,0.8470499114883001,225749.393,327461.7567,2124.644404,-61.0445266,0.50217812,10453.89342,308158.52163900103,0.131817673,18321.33647,94321.1171279438,61.0445266
0.712859277,0.134799541,0.027593742,0.022097525,0.4627826175460061,0.034080886,0.994900017,0.304904353,0.7152504453915111,420676.4366,332167.4687,2142.075399,-379.5032076,0.054061656,1158.24645,326377.8312,1.0,36.12816557,701.5951933,379.5032076
0.793125733,0.467779574,0.308780855,0.1156360023725819,0.806500662,0.045638331,0.1820415330225689,0.234196431,0.984664864,29384.0132,336099.7004,2156.648102,-18.27380038,0.716210941,1000.899152,326929.4812,0.994848247,0.0,0.0,18.27380038
0.7435327641235221,0.252284172,0.294821141,0.362367212,0.470167336,0.024729723,1.0,0.399267886,1.0,176482.6975,329041.6628,2130.766304,-68.20117834,0.056917013,193.1511777,333393.939,1.0,10231.28025,60636.13827733111,68.20117834
0.7938798795230679,0.422282732,0.0,0.157034977,0.1497468763813259,0.018085748,0.984806076,0.190450781,0.896969333,42755.025,336318.4265,2158.088,-65.96289842,0.782989584,37828.03907,300764.38891890604,0.8886773434875129,0.0,0.0,65.96289842
0.817768304,0.215127732,0.305419866,0.082445461,0.806519697,0.01754171,0.98077617,0.270237955,0.999982773,50708.38375,336083.267327574,2157.1625948075502,-74.24591363,0.366371218,43460.1818,333428.06377465103,0.400268787,0.0,0.0,74.24591363
0.74393133,0.569312658,0.0,0.157034977,0.137562672,0.000593559,0.984804872,0.1827543311475649,0.907415685,166747.0476,333085.5098,2145.9375065094896,-51.44698983,0.777414384,16861.31924,302482.80322674697,0.9351551125545972,61.16264023,1787.2901475160895,51.44698983
0.724000591,0.568011562,0.0,0.363563037,0.155991956,0.058360679,1.0,0.395883703,0.925733364,18744.47565,335412.259807014,2154.823225,-24.44028964,0.7153120957214258,1209.765698,321752.5556,0.9939522902900658,0.0,0.0,24.44028964
0.8081794611616121,0.467429949,0.020500607,0.3371318467341369,0.819808572,0.713739306,0.9996174206365748,0.225885483,0.990810355,111349.1717,336070.0103,2157.357138,-1195.497227,0.7327974906355931,85221.66061,281009.9151,0.6926867510359499,0.0,0.0,1195.497227
0.6968229674234571,0.21903085,0.034014957,0.5803841323519899,0.421188226,0.028202729,1.0,0.249708612,0.9021277110127572,104739.7677,335935.3435,2156.848169,-1128.578227,0.7241650977475409,83737.96265,286449.6037,0.771978945,0.0,0.0,1128.578227
0.793125733,0.530293379,0.305389288,0.040442889,0.9555674943377008,0.034627378,0.987336853,0.270894068178063,0.984664864,171068.7999,336455.124,2158.6495,-620.4437527,0.613954553,68896.61434,295946.2795,0.069100683,0.0,0.0,620.4437527242769
0.793125733,0.467779574,0.305389288,0.040801207,0.825796653,0.8559438301075741,0.98373368,0.282487382,0.984742883,156332.8008,329311.798,2131.6087355842897,-26.90083034,0.831787557,9961.014162,312111.41365649697,0.966065629,10022.90599,58826.656,26.900830337492295
0.7960664251117701,0.43020428,0.4473747682486261,0.614882108,0.119118109,0.7752370441902441,0.9704214854753872,0.2342127119359469,0.959987987,156380.9758,329304.4016,2131.576674,-159.1051039,0.85020158,4033.89033475324,333045.0312,0.912980177,9982.856190527007,59409.098,159.1051039
0.6968229674234571,0.21903085,0.2217068568957289,0.596928753,0.802089591,0.032816537,0.999623844,0.282637685,0.897647607,361431.7228,328187.2978,2127.1402278731102,-1830.857836,0.4655657278565151,38769.89728,315795.376,0.000335984,18687.80305,100340.428626687,1830.857836
0.6968229674234571,0.21903085,0.246027444,0.596928753,0.278950541,0.032633509,0.999617552,0.215507727165483,0.8972776271613041,257891.3959,334414.6435,2150.771832,-1656.557379,0.847296997,21320.76341,313216.9093,0.964721693,0.0,0.0,1656.557379
0.817732215,0.136900986,0.000705927,0.08267274,0.958674906,0.034069872,0.987321665,0.270375013,0.7228587418024771,268427.4068,334700.3062,2151.866105,-536.1834216,0.458036464,118493.716232468,276450.2738,0.247732109,0.0,0.0,536.1834216
0.823263426,0.145170487,0.0,0.083302926,0.11912139,0.862834158,0.9744091764979732,0.2681744901748409,0.964265426,32777.499,336449.9187,2158.1763509765697,-56.96351719,0.837344069,17928.26261,303162.5066,0.939970881,0.0,0.0,56.96351719
0.7474825117571209,0.42704846,0.291074791,0.614882108,0.119118109,0.8134979102725379,0.9704214854753872,0.189778365,0.996098901,32359.14405,335898.1012,2156.621969,-318.8211188,0.5292000180632129,4840.921573,333290.3803,0.000223989,0.0,0.0,318.8211188
0.746946201,0.485848226,0.066073051,0.082834145,0.9828426119386228,0.0,0.985524396,0.247786696666047,0.921124662,292659.7228,330521.6718,2136.140176,-1980.787274,0.440831711,46412.18915,333428.1383,0.000447978,7715.169173,49240.59539,1980.7872739069296
0.824222962,0.213267424,0.0,0.125492059,0.119118109,0.813203356,0.999923238,0.2342127119359469,0.959987987,17416.8969,336251.3677,2157.272432,-19.79242486,0.7128637082655129,1020.613028,321752.5557,0.994736253,0.0,0.0,19.79242486
0.724000591,0.638588627,0.020110666,0.696851859,0.156160786,0.032714218,1.0,0.223159429,0.923167587,42853.1603,335865.0716,2156.726455,-444.3364656,0.495477678,14767.45877,333251.9178,0.000223989,0.0,0.0,444.336465601024
0.7448825701975329,0.1593440185338419,0.53600342,0.6972908735683779,0.144638432,0.00078634,0.201622533,0.233542258,0.921746974,193839.4679,336452.49095675896,2158.661097,-620.8652082,0.444269374,111705.8737,280888.8611,0.21603763,0.0,0.0,620.8652081981289
0.817768304,0.215127732,0.305419866,0.083092634,0.806519697,0.01754171,0.981300493,0.270237955,0.999982773,420936.4491,331948.6517,2141.552795,-379.1212123,0.054232276,1152.716365,326377.8317,1.0,39.77411777886661,876.4725175,379.1212122849269
0.7939921387843331,0.577561536,0.439955391,0.037619097,0.122703957,0.034674568,0.182831681,0.270668261,0.8482125548687659,169337.6898,329403.339840924,2131.937438,-58.71629095,0.837348906,17931.45448,302482.8026,0.939970881,9912.472961543192,58547.213322577685,58.71629094885321
0.817768304,0.215127732,0.305419866,0.083092634,0.806519697,0.017372769,0.153515928,0.342365091264556,0.999982773,214578.7768,327682.4876,2124.952026,-24.02576945,0.056914391,68.66419218,333420.1748,1.0,17798.787010058102,92421.3244769622,24.02576945239069
0.7029382212019339,0.134799541,0.0,0.0,0.4552570114437861,0.001997199,0.994900017,0.233300779,0.847381618,166908.2376,332742.5172,2144.823785,-189.3268737,0.199957207413916,0.012341737,333428.193,1.0,61.17583694,1786.820609,189.32687373002892
0.747357797,0.219020232,0.241875746751021,0.0,0.093717243,0.075901051,0.9994350521349852,0.189965623,0.9601019923144508,312961.7477,329739.0382,2133.284414,-1829.687344,0.552457898,20127.57298,312040.3999,0.018591108,9953.077457816791,59314.89390818231,1829.6873441187304
0.724109673,0.5749669740543729,0.018277183,0.619303773,0.171069321,0.901818681,0.969830224,0.2342127119359469,0.959987987,241660.3195,329715.7869,2132.884145,-2096.670539,0.537521826,1423.500273,333428.1929,0.000559973,9568.906298728409,58312.43451,2096.670539
0.6968229674234571,0.21903085,0.246027444,0.596928753,0.412559659,0.017698089,0.9994110207096528,0.215507727165483,0.897647607,173746.6421,335687.4272293,2155.841979,-1841.960378,0.497307694,36399.8025357532,316649.35251368897,0.000447978,0.0,0.0,1841.960378
0.744762768,0.1593440185338419,0.5337343643213011,0.069460806,0.144638432,0.00078634,0.200246803002118,0.233542258,0.8181425153320641,268469.4939,334767.3896,2152.164771,-483.1155557,0.499652293,123323.601371823,276450.2747,0.229700974,0.0,0.0,483.1155557
0.7938838305240609,0.378545628,0.020500607,0.3527307417062589,0.8201825451649921,0.744624006,0.9992540314232948,0.226224048,0.9994583466047092,263765.1854,332323.1947,2142.608978,-30.15751086,0.042565181,131.0061321,333414.3137,1.0,36.180328198112704,702.901703,30.15751085899381
0.743761076,0.252284172,0.294821141,0.039376318,0.149677875,0.030906270039246,0.999631758,0.399911905,1.0,108620.3842,336136.933681072,2157.647577,-1169.92823,0.727638943,85210.3806,280888.8572,0.681263299,0.0,0.0,1169.92823
0.7954287264094789,0.1442740236818719,0.305389288,0.001336473,0.806500662,0.023867103,0.9996165619194092,0.279883401,0.959338627,151162.7292,332186.9307,2142.575765,-283.3432882,0.5938562755588621,202.509767389312,333428.1932,0.000223989,674.0162027,11826.45301,283.3432882
0.817768304,0.215127732,0.305419866,0.083092634,0.82323442,0.01754171,0.981300493,0.271440669,0.9999927268452692,61743.6673,334265.886,2149.991224,-57.4754239,0.8372430144191909,17929.30894,302482.8026,0.939858887,0.0,0.0,57.47542389538261
0.793125733,0.472967299,0.137565936,0.040478298,0.806500662,0.045638331,0.9996165619194092,0.282487382,0.984683695,166913.5012,332996.3314,2145.706099,-52.64741313,0.7856832136101981,17064.87534,303770.712248884,0.9340351663120172,61.12857847,1776.364869,52.64741313
0.7029382212019339,0.134799541,0.000690516,0.0,0.133175414,0.034080886,0.994900017,0.304904353,0.7152504453915111,82453.75,332154.5266,2142.4235727577498,-30.40151021,0.8214115963843951,5633.131575,309401.1486,0.9810729085003922,368.07561884953697,5465.581611726911,30.40151021
0.793125733,0.467779574,0.305389288,0.040478298,0.806500662,0.045638331,0.9996165619194092,0.282487382,0.984664864,302411.6603,329990.4698,2134.032873,-1943.961242,0.5359170705877561,10492.88412,317844.9978,0.000447978,9021.461001,55570.99114,1943.961242
0.74506779,0.472228488,0.0,0.13905903,0.149626454,0.000468129,0.985530232,0.39945337,0.923786832,34300.0354,335521.47,2154.50167,-458.3762496,0.600754692,331.8202205,333428.1921,0.000223989,0.0,0.0,458.3762496
0.699699943,0.215111382784871,0.246027444,0.596928753,0.8342818033552609,0.030584875,0.9842461330050508,0.215507727165483,0.897647607,46238.30845,335599.4586,2155.305406,-878.8412992,0.6013090784806829,686.0353041,333428.1929,0.000223989,0.0,0.0,878.8412992
0.7030967692893629,0.48569246,0.0,0.13905903,0.9880944619077572,0.001170328,0.985522622,0.251308216,0.921124662,11637.7118,335744.9864,2156.160185,-10.79687754,0.199986275,0.003958109,333428.1936,1.0,0.0,0.0,10.79687754
0.745063592,0.252284172,0.294821141,0.359902240176488,0.135358872,0.054524376,1.0,0.399267886,1.0,108620.3842,336030.02706874604,2157.184718,-1169.964486,0.7282292999544441,85031.26541,280888.8571,0.681935267,0.0,0.0,1169.964486
0.794160616,0.21903085,0.246027444,0.596928753,0.420494576,0.032816537,1.0,0.215147593,0.896138941,420038.8491,332130.9707,2142.026651,-379.1209463,0.054232231,1152.7452903345695,326377.8321,1.0,37.30148424,759.8876826963332,379.1209463
0.7464936433754091,0.252284172,0.2937951834609289,0.121493329805354,0.7909450468277951,0.019892677,0.9999586221889408,0.269294848,1.0,268471.9919,334760.4303,2152.2838044241103,-545.3103539,0.504629202,124356.626459678,276450.2751,0.224325232388845,0.0,0.0,545.3103538976541
0.7930485395924071,0.433466413,0.0,0.3527307417062589,0.816473215,0.760543669,0.999543828,0.226224048,0.921653147,171341.7868,332495.1347,2143.826105,-87.40011197,0.783035984,22799.8524,302482.8031,0.925635569,664.6637739818129,11740.51986,87.40011196700442
0.7439949464152579,0.484559563,0.350307147674643,0.13905903,0.9828426119386228,0.017405596,0.985505182,0.269465154,0.999968806,99598.77555,336604.3658,2159.207233,-1169.919966,0.727960921,84415.71264,282462.02910021896,0.6818232724829211,0.0,0.0,1169.91996585605
0.7937421259885459,0.577608538,0.4399391503095021,0.6979647426722099,0.122806904,0.0,0.1995900827432,0.270668261,0.9982767737788728,200637.1696,328870.3079,2130.02733,-109.0645408,0.844581145,26833.18182,302482.801,0.913092172,12620.09376,72018.62249,109.0645408
0.7474825117571209,0.43020428,0.311174613447616,0.606473402,0.119161879850585,0.813203356,0.9704214854753872,0.2342127119359469,0.960339644,378829.8352,327210.5965,2123.7314096684304,-380.130326,0.054459816,1155.307744,326377.8323,1.0,17790.16218,92386.73232,380.130326
0.825009402,0.130124968,0.0,0.12175497,0.8380262928889399,0.019593766,1.0,0.396828364,0.717794062,299411.7479,330190.8943,2134.7860390376604,-1809.496633,0.470569069,37327.37669,316054.6756,0.000335984,9020.531637,55543.02670235559,1809.49663270274
0.7232127001178409,0.541130309,0.305419866,0.083092634,0.1802556848801389,0.01754171,0.999856255,0.39709894,0.998451495,42149.29195,336351.7786,2157.728693,-864.4789833,0.8963123986224879,1076.700186,333428.2087,0.999328032,0.0,0.0,864.4789833
0.744877974,0.251332526,0.53302574,0.359902240176488,0.135358872,0.024729723,1.0,0.399267886,0.846633148,166710.9657,329329.516,2131.730698,-580.3827304,0.612931904,426.4862675,333428.1924,0.000223989,9060.857757,54399.61653,580.3827304
0.7419435930196508,0.528837395,0.066537206,0.08267274,0.958674906,0.000544264,0.987321665,0.270375013,0.9264698980679008,335700.9634,330512.6108,2135.8024565155,-928.8937461,0.578006891,1649.0219953498902,373410.3892,0.000223989,6073.827254,54028.67354141781,928.8937461
0.747364254,0.567980909,0.305627374,0.3585644790160179,0.155515664,0.8280946519370909,1.0,0.398520806,0.961543237,61743.1698,334168.6938,2149.8933205030303,-46.11412611,0.8366131020120992,18102.12614,302482.8026,0.9405308545189828,0.0,0.0,46.11412611
0.817768304,0.132161434,0.305419866,0.083092634,0.8049307187891079,0.01754171,0.999999671,0.270237955,0.999982773,235317.9888,329664.8228,2132.87361,-926.561929,0.5874057253979251,1684.988358,373029.090024018,0.000223989,8700.025029,51926.87303,926.561929014748
0.698954113,0.149118464,0.0,0.0,0.11912139,0.862834158,0.999422165,0.189336049,0.9601019923144508,166907.7367,334182.4086,2150.351396,-51.73364368,0.784646243,16893.957522503402,302580.1037,0.942210774,0.0,0.0,51.73364368
0.8245092729394521,0.130124968,0.059433491,0.12175497,0.829987853,0.019593766,0.999959769,0.270956941714905,0.717794062,11637.5228,335870.52104057604,2156.441553,-18.61384999,0.4758009578931989,576.9272447068499,333428.1938,0.000447978,0.0,0.0,18.61384999
0.793042642,0.481985334,0.44209888,0.188123314,0.122703957,0.034674568,0.8710032153824709,0.270028261,0.9598322748693432,76491.6239,334679.749,2151.786358,-71.52664411,0.35828098,43021.82762,333428.0734,0.410348303,0.0,0.0,71.52664410725708
0.825009402,0.5684326446703211,0.0,0.2620978806209389,0.7335359,0.019623903,1.0,0.270956941714905,0.717794062,252957.5005,327308.7369,2123.945435,-127.6468275,0.407797603,9581.698645,326377.82670333603,0.30249748,20058.58193,104355.125170184,127.6468275
0.723255751,0.139419289772459,0.0,0.118130752,0.829987853,0.7285743945482959,0.999959769,0.270956941714905,0.717794062,186290.4531,329941.2153,2133.80938,-72.49684814,0.36193717,43563.42865,333428.0707,0.409116362,9334.183805186947,54652.54496,72.49684814
0.817694426,0.215127732,0.379384475,0.083092634,0.820569072,0.01754171,0.999972761,0.2156358189893289,0.9964265205675772,41246.28435,336459.2058,2158.223714,-430.014046,0.819898182,17604.135308796598,304689.901,0.9093963489752492,0.0,0.0,430.014045976906
0.6973792541727359,0.21903085,0.246017388,0.370274894,0.4089168262123889,0.032817842,1.0,0.215507727165483,0.9994521038412952,81486.91645,335707.9241,2155.668806,-101.566541,0.433282254,37280.06835,312276.1133,0.269683055,0.0,0.0,101.566541
0.7934135478026428,0.431734461,0.020500607,0.3527307417062589,0.7254920284516909,0.744624006,0.999543828,0.226224048,0.99075072,212082.2723,334247.0508,2150.560745,-296.9246367,0.504550203,101835.810371472,273239.5212,0.239332512,0.0,0.0,296.9246367
0.7933710501475381,0.234089122430291,0.246027444,0.041995527,0.4143751056408279,0.032816537,1.0,0.250253044,0.897647607,108590.5569,335960.9117,2156.922025,-1169.965639,0.6950693612068229,80116.09551,290264.831555824,0.6518087131817671,0.0,0.0,1169.9656393397302
0.7937421259885459,0.577561536,0.439955391,0.08336783,0.122703957,0.034674568,0.9998646181415328,0.270668261,0.996819596,61603.70555,335794.5908,2156.127271,-57.28736305,0.837365732,17932.64109,302482.8026,0.939970881,0.0,0.0,57.287363052213706
0.825009402,0.1451256704867609,0.0,0.0,0.8439812433120041,0.019593766,0.999994894,0.271096697,0.717794062,225958.8405,327528.4741,2124.881688,-57.07075089,0.502569594,10623.9965488919,304326.5705,0.125769963,17797.18567,92403.00113717312,57.07075089
0.7934135478026428,0.431734461,0.020500607,0.3527307417062589,0.8201825451649921,0.744624006,0.999543828,0.274152689,0.99075072,61478.45325,334142.0428,2149.550113,-55.28090583,0.500537126,10496.0191,310770.0742,0.125769963,0.0,0.0,55.28090583
0.817732215,0.528837395,0.103269748,0.08267274,0.958674906,0.034477761,0.987321665,0.270375013,0.8175377049769961,108620.3842,335588.5098,2155.458106,-1086.972027,0.8318114601011708,32260.80892,308361.6901,0.895397021,0.0,0.0,1086.9720271531598
0.793882368,0.565887886,0.0000674515995382,0.157034977,0.137562672,0.021738183,0.999277405,0.182420252,0.896969333,77905.6898,333389.9981,2146.625767,-57.65670019,0.8373411896579631,17930.409321541898,302482.8026,0.939970881,0.0,0.0,57.65670019
0.7447057077191039,0.257124503,0.294821141,0.387085886,0.8101880943734721,0.024729723,1.0,0.399267886,1.0,156993.0321,336305.1248,2158.014096,-1592.173043,0.93754341,9745.797820501892,318951.4612,0.998768059,0.0,0.0,1592.173043
0.7938798795230679,0.571693269,0.0,0.157034977,0.137562672,0.018250164,0.984806076,0.178772210866096,0.86834631,229751.0759,332438.719,2143.542907,-937.5504877,0.577860706,1665.0927315446204,373430.64205102896,0.000223989,580.6049303,10672.03912,937.5504876791008
0.792645348,0.467722826,0.305389288,0.040478298,0.806500662,0.045638331,0.9996165619194092,0.282487382,0.984664864,29996.30505,336050.9918,2156.521616,-16.62867479,0.5471530901652729,658.2793963392489,333330.762,0.030686527,0.0,0.0,16.62867479
0.7016870447262029,0.134765608,0.321682364,0.083092634,0.806519697,0.034049906,0.981472811,0.2697968,0.999982773,156294.55,329394.2298,2131.805531,-30.70856407,0.8214283825784291,5633.453346905772,309387.537424274,0.9810729085003922,9974.312021,59395.19847,30.70856407
0.825009402,0.130124968,0.000130774,0.12175497,0.829987853,0.056787492,0.999998532,0.312202458,0.688030322,174062.6376,334008.6207,2149.447383,-57.4702105,0.778605054,16903.89448,302482.8032,0.93605107,0.0,0.0,57.470210500787104
0.746012537,0.244962838,0.294821141,0.359902240176488,0.135274117,0.024468761,1.0,0.399267886,1.0,42204.29815,336396.5097,2157.797689,-864.4242469,0.8928908824243671,1447.55658,326377.8174,0.999328032,0.0,0.0,864.4242469
0.744747039,0.5650730945695501,0.015954581,0.128002082379133,0.987765526,0.057911229,1.0,0.251308216,0.921124662,230888.5351,332560.743,2143.9519509062893,-928.8353421,0.5779651509333621,1648.822537,373431.6774,0.000223989,462.34564329000295,9541.146979,928.83534211663
0.7938798795230679,0.557001982,0.0,0.157034977,0.137562672,0.018250164,0.984806076,0.182420252,0.896969333,50771.34755,335655.6986,2155.564802,-98.587495,0.7987024750409009,37760.33633,299898.0141,0.899652817,0.0,0.0,98.587495
0.7937421259885459,0.577561536,0.439955391,0.084407605,0.9486083255260608,0.034674568,0.986066233,0.270630202780651,0.996819596,50704.5439,336056.6845,2157.053901,-71.27800507,0.358280226585739,43022.62363,333428.0764,0.410348303,0.0,0.0,71.27800507
0.7029382212019339,0.134799541,0.0,0.015985596,0.44916288,0.033473364,0.994900017,0.304904353,0.8378810158164529,226477.7022,327652.343,2125.277579,-60.95470434,0.833254631,18161.25117,302731.5501,0.937395005,17800.93042,92413.11489,60.95470434
0.7237098152620558,0.6045576884682521,0.013995119,0.0,0.119478964,0.058360679,1.0,0.395883703,0.95968317,11637.5228,335400.00066916604,2154.733026069611,-3.421917705,0.475343555,610.6484419,333428.1943,0.167543958,0.0,0.0,3.421917705
0.702927982,0.134799541,0.31520176,0.040679447,0.4552570114437861,0.034080886,0.994917836,0.282678879,0.794332851,17795.4362,335179.9733,2153.763295,-3.769613757,0.544291949,103.9089799,333428.1941,0.028670624,0.0,0.0,3.769613757
0.745063592,0.252284172,0.294821141,0.359902240176488,0.086033419,0.7469542664200741,1.0,0.399267886,0.99062916,268468.3473,335335.502147742,2154.490664,-545.3254019,0.501965348,123645.8166,276450.2746,0.224325232388845,0.0,0.0,545.3254019
0.8179684269220991,0.425217835,0.299827679,0.083092634,0.806519697,0.01754171,0.999843771,0.270237955,0.9878048392615458,230873.025395,332375.2004,2143.300719,-928.8187363,0.5551687885367521,1546.5983043661802,373440.3679,0.000223989,675.9210219,11849.55133,928.818736267976
0.8178245011645671,0.528837395,0.116117119490783,0.084547094,0.958674906,0.034477761,0.987321665,0.270666790397216,0.769466202,164448.6376,329794.5139,2133.496849,-52.1034782,0.7851989679796909,16907.47368,302482.8034,0.942098779,8870.903914180559,55282.25236825732,52.103478198496894
0.7934135478026428,0.431734461,0.020500607,0.349762310683241,0.8201825451649921,0.744624006,0.982635706,0.233549805,0.99075072,84025.8473,333127.811372484,2145.509221,-59.42080067,0.8378582118726461,18257.87764,302730.9748,0.938402957,11.28209851,0.0,59.42080067
0.7937421259885459,0.577561536,0.573883447,0.085111235,0.115178351,0.034674568,0.986074678,0.206924975036001,0.996819596,107881.5967,335877.5599,2156.5999210354603,-1148.354528,0.7008651226550411,66353.18659,312455.31372270896,0.605778923,0.0,0.0,1148.3545280177802
0.7448825701975329,0.1593440185338419,0.530342797,0.6972908735683779,0.196522959,0.00078634,1.0,0.317929613,0.8470499114883001,285314.843,325789.968,2118.293102,-40.24709253,0.385628279,22827.468203934503,333320.6578,0.341471609,27599.23709,132656.88890870198,40.24709253
0.704469049,0.134799541,0.0,0.020343117,0.120448547,0.034080886,0.994900017,0.304904353,0.7152504453915111,418462.3913,332661.02826627303,2144.091874,-1792.209136,0.572945871,3401.241102,332774.3295,0.000335984,31.5242271617242,468.4367104,1792.209136
0.7957318284693851,0.215567558,0.305419866,0.083092634,0.1277552046969459,0.017575997,0.981300493,0.270237955,0.999999562,16698.263,336241.0007,2157.215658,-15.5201605,0.565149947,702.3286211927078,333321.9532,0.016911188,0.0,0.0,15.5201605
0.6968229674234571,0.48670609,0.246027444,0.530467601,0.3864419665599189,0.032312531,1.0,0.215507727165483,0.89865275,166694.4282,332875.9724,2145.246303,-50.37794987,0.501674188,10770.599590747,307165.8846,0.137417404,62.787186811264704,1802.433156,50.3779498742954
0.6968229674234571,0.217543095,0.247506110272878,0.596928753,0.3967326215336489,0.148305178,1.0,0.215507727165483,0.897647607,251929.3411,331758.2902,2140.7354544979003,-479.1505015,0.493416476,118109.242914244,276450.2742,0.2309329152200689,5434.101826,36960.58487,479.1505015
0.7029382212019339,0.134799541,0.0,0.023455262,0.4552570114437861,0.034080886,0.9954243401681292,0.304904353,0.8974432099856842,269115.7075,334625.0573,2151.7931387980498,-873.3215196,0.507796225,120234.0978,276450.2742,0.211221861,0.0,0.0,873.3215196113811
0.793943496,0.48569246,0.0,0.13905903,0.9828426119386228,0.018124734,0.985531436,0.250974137,0.922071965,17577.83815,335991.4507,2156.698266,-20.36263065,0.7136485745179549,1045.998404,321752.55570202897,0.994624258,0.0,0.0,20.362630653514604
0.7937421259885459,0.14290762,0.439955391,0.079063603,0.122703957,0.034675924,0.995004227,0.270668261,0.7200976463717121,46500.7696,336032.0598,2156.973924,-85.13620074,0.7792112372437919,40718.05212,295270.1252,0.882853623,0.0,0.0,85.13620074308241
0.7938798795230679,0.569282005,0.014579044,0.275386302514357,0.1377315018473119,0.018250164,0.984806076,0.182420252,0.898082285,224888.2205,333677.3006,2147.509885,-53.81414064,0.500656695,10094.45468,309807.2033,0.127897861,0.0,0.0,53.81414064
0.7934135478026428,0.431734461,0.232513095,0.369275362,0.8079111452323359,0.744624006,0.999543828,0.2485553915239849,0.986270615,160174.9178,329669.1088,2132.8697810111303,-50.54246472,0.8314263118283679,7256.747658865509,309387.5372,0.974353231,9174.938314,56161.113858451696,50.54246472263
0.817732215,0.46632359,0.066537206,0.082708148,0.8096080741467779,0.045488715,0.9996013745391328,0.281968327,0.8175377049769971,206017.2917,331526.0034,2139.968474,-1172.243101,0.7808638745540121,59254.88764426509,291103.837,0.7954978161048271,4766.61207,33484.882665556295,1172.243101
0.747357797,0.145170487,0.0,0.0,0.0998254,0.052528659,0.999616053,0.189336049,0.960023974,61704.92215,334223.144,2149.808782,-67.44230495,0.836170758,10095.70697,309387.5369,0.9664016127225892,0.0,0.0,67.44230495
0.793125733,0.467779574,0.289451893,0.040478298,0.413327898,0.045638331,0.999992718,0.215357424,0.984664864,158477.7993,329859.1445,2133.796945,-57.30032005,0.502420199,10752.85045,306965.3566,0.130809721,7228.190983851179,44421.171547737096,57.300320050647294
